Date,Last Price,Volume,SMAVG (15)
4/2/2019,1813.98,3448115,4838951
4/1/2019,1814.19,4238752,4850043
3/29/2019,1780.75,3320793,4825883
3/28/2019,1773.42,3042958,4915631
3/27/2019,1765.7,4324801,5043235
3/26/2019,1783.76,4865880,5021315
3/25/2019,1774.26,5103803,4942358
3/22/2019,1764.77,6362983,5013262
3/21/2019,1819.26,5767797,4920721
3/20/2019,1797.27,6265633,4737928
3/19/2019,1761.85,6364161,4530140
3/18/2019,1742.15,5429058,4283584
3/15/2019,1712.36,7550870,4133944
3/14/2019,1686.22,2946618,3836966
3/13/2019,1690.81,3552041,3872750
3/12/2019,1673.1,3614498,3858454
3/11/2019,1670.62,3876352,3862931
3/8/2019,1620.8,4667014,3894100
3/7/2019,1625.95,4957017,3857668
3/6/2019,1668.95,3996001,3764555
3/5/2019,1692.43,3681522,3822061
3/4/2019,1696.17,6167358,3797782
3/1/2019,1671.73,4974877,3763788
2/28/2019,1639.83,3025891,3740569
2/27/2019,1641.09,3148824,3801502
2/26/2019,1636.4,2665815,3888454
2/25/2019,1633,3184462,4039346
2/22/2019,1631.56,3096191,4594129
2/21/2019,1619.44,3483392,5115072
2/20/2019,1622.1,3337589,5268434
2/19/2019,1627.58,3681656,5354780
2/15/2019,1607.95,4343893,5431851
2/14/2019,1622.65,4120524,5472903
2/13/2019,1640,3560321,5470864
2/12/2019,1638.01,4858604,5581857
2/11/2019,1591,3317328,5685737
2/8/2019,1588.22,5657457,5865948
2/7/2019,1614.37,4626589,5769376
2/6/2019,1640.26,3939883,5885394
2/5/2019,1658.81,4453105,6022636
2/4/2019,1633.31,4929187,6126155
2/1/2019,1626.23,11506213,6109957
1/31/2019,1718.73,10910338,5776723
1/30/2019,1670.43,5783822,5472620
1/29/2019,1593.88,4632782,5679127
1/28/2019,1637.89,4837711,5903156
1/25/2019,1670.57,4959679,6192814
1/24/2019,1654.93,4089943,6327207
1/23/2019,1640.02,5225212,6586751
1/22/2019,1632.17,6416796,6702037
1/18/2019,1696.2,6020503,6862847
1/17/2019,1693.22,4208875,7109616
1/16/2019,1683.78,6366864,7523144
1/15/2019,1674.56,5998510,7580020
1/14/2019,1617.21,6005888,8089474
1/11/2019,1640.56,4686222,8355203
1/10/2019,1656.22,6507693,8628934
1/9/2019,1659.42,6348801,8629953
1/8/2019,1656.58,8881428,8795351
1/7/2019,1629.51,7993213,8627733
1/4/2019,1575.39,9182575,8446263
1/3/2019,1500.28,6975572,8273956
1/2/2019,1539.13,7983103,8225231
12/31/2018,1501.97,6954507,8192678
12/28/2018,1478.02,8828950,8234119
12/27/2018,1461.64,9722034,8231482
12/26/2018,1470.9,10411801,8162977
12/24/2018,1343.96,7219996,7926334
12/21/2018,1377.45,13640320,7829119
12/20/2018,1460.83,9991833,7360647
12/19/2018,1495.08,8792189,7258441
12/18/2018,1551.48,6522975,7057843
12/17/2018,1520.91,8829762,7040159
12/14/2018,1591.91,6367163,6632018
12/13/2018,1658.38,5271162,6588660
12/12/2018,1663.54,6597968,6962504
12/11/2018,1643.24,6244695,7041972
12/10/2018,1641.03,7494808,7030064
12/7/2018,1629.13,7576132,7092233
12/6/2018,1699.19,8789394,7019617
12/4/2018,1668.4,8694455,6829209
12/3/2018,1772.36,6862160,6703328
11/30/2018,1690.17,5761761,6639330
11/29/2018,1673.57,6613243,6690870
11/28/2018,1677.75,8458738,6796136
11/27/2018,1581.42,5783227,6516044
11/26/2018,1581.33,6257716,6505477
11/23/2018,1502.06,2707642,6551999
11/21/2018,1516.73,5716800,6913859
11/20/2018,1495.46,10878823,7158753
11/19/2018,1512.29,7789981,7264171
11/16/2018,1593.41,6066080,7669244
11/15/2018,1619.44,8427337,8262424
11/14/2018,1599.01,6486891,8386318
11/13/2018,1631.17,5933271,8415750
11/12/2018,1636.85,6806245,8468460
11/9/2018,1712.43,5902186,8314711
11/8/2018,1754.91,6534866,8315048
11/7/2018,1755.49,8192234,8270990
11/6/2018,1642.81,4257353,8077853
11/5/2018,1627.8,5624727,8184691
11/2/2018,1665.53,6955548,8238853
11/1/2018,1665.53,8135539,8404789
10/31/2018,1598.01,9390211,8791478
10/30/2018,1530.42,12460086,8898054
10/29/2018,1538.88,13866077,8385573
10/26/2018,1642.81,14963783,7954048
10/25/2018,1782.17,10285742,7411284
10/24/2018,1664.2,6928383,7209366
10/23/2018,1768.7,6723913,7097683
10/22/2018,1789.3,4500015,7009472
10/19/2018,1764.03,5907246,6940690
10/18/2018,1770.72,5873995,6819216
