Date,Last Price,Volume,SMAVG (15)
9/7/2018,108.21,22498646,21293102
9/6/2018,108.74,23477624,21218812
9/5/2018,108.49,32872352,21652490
9/4/2018,111.71,22634640,20580222
8/31/2018,112.33,23222712,20302904
8/30/2018,111.95,22798702,19966972
8/29/2018,112.02,20818044,19358872
8/28/2018,110.26,19151528,19003504
8/27/2018,109.6,19662332,18798748
8/24/2018,108.4,17234020,18838990
8/23/2018,107.56,18167724,18934028
8/22/2018,107.06,18000640,19463130
8/21/2018,105.98,22881860,19838334
8/20/2018,106.87,17914200,20156554
8/17/2018,107.58,18061512,21273496
8/16/2018,107.64,21384288,22536414
8/15/2018,107.66,29982806,23202270
8/14/2018,109.56,16788314,23256724
8/13/2018,108.21,18474884,23891944
8/10/2018,109,18183724,24640748
8/9/2018,109.67,13677211,27164422
8/8/2018,109.49,15487502,28930718
8/7/2018,108.88,16080214,29864480
8/6/2018,108.13,20265948,30519248
8/3/2018,108.04,18659600,30620644
8/2/2018,107.57,26104258,31020238
8/1/2018,106.28,23628700,30902350
7/31/2018,106.08,27655152,30636746
7/30/2018,105.37,34668328,30079278
7/27/2018,107.68,37005292,28982188
7/26/2018,109.62,31372110,27797478
7/25/2018,110.83,30799612,26971164
7/24/2018,107.66,26316620,25895874
7/23/2018,107.97,29706956,25445734
7/20/2018,106.27,56038828,25335486
7/19/2018,104.4,40171648,23376274
7/18/2018,105.12,29493928,22784724
7/17/2018,105.95,25901726,22611612
7/16/2018,104.91,21786912,23247052
7/13/2018,105.43,24653500,24389464
7/12/2018,104.19,24335928,24292444
7/11/2018,101.98,19644648,24415436
7/10/2018,102.12,19293140,25015998
7/9/2018,101.85,18211980,25302190
7/6/2018,101.16,19234628,28470632
7/5/2018,99.76,18977402,28901110
7/3/2018,99.05,14670275,29602142
7/2/2018,100.01,19564520,29845806
6/29/2018,98.61,28053214,30107564
6/28/2018,98.63,26650672,29715024
6/27/2018,97.54,31298386,29820460
6/26/2018,99.08,26897244,29142094
6/25/2018,98.39,35433332,28916572
6/22/2018,100.41,38923104,28373124
6/21/2018,101.14,23198188,27688626
6/20/2018,101.87,26180792,28418140
6/19/2018,100.86,28653088,28149988
6/18/2018,100.86,23586036,28151182
6/15/2018,100.13,65738584,27803040
6/14/2018,101.42,25691812,25197088
6/13/2018,100.85,29492876,24901048
6/12/2018,101.31,18325228,23964268
6/11/2018,101.05,23490894,24037418
6/8/2018,101.63,22165128,23662414
6/7/2018,100.88,28232196,23334520
