Date,Last Price,Volume,SMAVG (15)
12/13/2017,1051.39,1384038,1649851
12/12/2017,1048.77,1694061,1631604
12/11/2017,1051.97,1162694,1577088
12/8/2017,1049.38,1558472,1588616
12/7/2017,1044.57,1543285,1563944
12/6/2017,1032.72,1435549,1521409
12/5/2017,1019.6,1949865,1495743
12/4/2017,1011.87,1938861,1428467
12/1/2017,1025.07,1888081,1364018
11/30/2017,1036.17,2254590,1357784
11/29/2017,1037.38,2793332,1288452
11/28/2017,1063.29,1821171,1189245
11/27/2017,1072.01,1771491,1128817
11/24/2017,1056.52,825369,1103281
11/22/2017,1051.92,726898,1137237
11/21/2017,1050.3,1110341,1232982
11/20/2017,1034.66,876321,1260044
11/17/2017,1035.89,1335610,1357634
11/16/2017,1048.47,1188392,1614203
11/15/2017,1036.41,905262,1692966
11/14/2017,1041.64,1050566,1734529
11/13/2017,1041.2,940721,1760833
11/10/2017,1044.15,972127,1807405
11/9/2017,1047.72,1794575,1849665
11/8/2017,1058.29,1214600,1844310
11/7/2017,1052.39,1305229,1848655
11/6/2017,1042.68,914748,1829173
11/3/2017,1049.99,1388461,1839591
11/2/2017,1042.97,1334697,1835536
11/1/2017,1042.595,2163073,1848601
10/31/2017,1033.04,1516278,1825396
10/30/2017,1033.13,2340172,1801870
10/27/2017,1033.67,5184143,1732223
10/26/2017,991.42,2369838,1490149
10/25/2017,991.46,1528710,1450890
10/24/2017,988.49,1445129,1419494
10/23/2017,985.54,1639294,1395415
10/20/2017,1005.07,1606031,1388737
10/19/2017,1001.84,1714243,1417074
10/18/2017,1012.74,1279780,1396187
10/17/2017,1011,1012998,1466511
10/16/2017,1009.35,1071023,1510494
10/13/2017,1007.87,1327632,1563984
10/12/2017,1005.65,1530664,1547129
10/11/2017,1005.65,1814999,1536464
10/10/2017,987.8,1163400,1549065
10/9/2017,992.31,1295467,1554354
10/6/2017,993.64,1553033,1566232
10/5/2017,985.19,1780946,1595648
10/4/2017,966.78,1057769,1572077
10/3/2017,972.08,1083948,1574584
10/2/2017,967.47,1539122,1587974
9/29/2017,973.72,2031092,1574523
9/28/2017,964.81,1400931,1505778
9/27/2017,959.9,2334635,1486821
9/26/2017,937.43,1672749,1423947
9/25/2017,934.28,1873375,1409819
9/22/2017,943.26,1074806,1354453
9/21/2017,947.55,1370685,1395687
9/20/2017,947.54,2004018,1378998
9/19/2017,936.86,1242726,1322635
9/18/2017,929.75,1473651,1309746
9/15/2017,935.29,1994265,1290657
9/14/2017,940.13,1427379,1244010
9/13/2017,950.44,1095382,1224482
9/12/2017,946.65,1284787,1269797
9/11/2017,943.29,1337365,1270894
9/8/2017,941.41,999916,1270896
9/7/2017,949.89,1116575,1317282
9/6/2017,942.02,1391529,1332527
9/5/2017,941.48,1460830,1313524
9/1/2017,951.99,1042885,1292843
8/31/2017,955.24,1693313,1331098
8/30/2017,943.63,1120342,1398703
8/29/2017,935.75,1158576,1417404
8/28/2017,928.13,1049397,1440503
8/25/2017,930.5,1187313,1466927
8/24/2017,936.89,1294559,1471411
8/23/2017,942.58,1134464,1460035
8/22/2017,940.4,1775099,1520365
8/21/2017,920.87,1301243,1490856
8/18/2017,926.18,1337404,1556999
8/17/2017,927.66,1695694,1588758
8/16/2017,944.27,1345261,1723572
8/15/2017,938.08,1106484,1781996
8/14/2017,938.93,1150612,2103804
8/11/2017,930.09,1616708,2292732
8/10/2017,923.59,2707393,2282507
8/9/2017,940.08,1400852,2196573
8/8/2017,944.19,1505064,2197326
8/7/2017,945.75,1445754,2191210
8/4/2017,945.79,1254574,2205524
8/3/2017,940.3,1123921,2193860
8/2/2017,947.64,2039418,2220570
8/1/2017,946.56,1332456,2191417
7/31/2017,945.5,2293389,2200003
7/28/2017,958.33,1813794,2143874
7/27/2017,952.51,3717900,2133841
7/26/2017,965.31,2221625,2020305
7/25/2017,969.03,5933602,2011800
7/24/2017,998.31,3984532,1729214
7/21/2017,993.84,1463322,1616089
7/20/2017,992.19,1418385,1732313
7/19/2017,992.77,1412148,1820792
7/18/2017,986.95,1413335,1889555
7/17/2017,975.96,1660464,1896527
7/14/2017,976.91,1079608,1890095
7/13/2017,968.85,1524571,1885420
7/12/2017,967.66,1602115,1861222
7/11/2017,953.53,1461247,1840900
7/10/2017,951,1451460,1841406
7/7/2017,940.81,1663302,1915256
7/6/2017,927.69,2014855,1966212
7/5/2017,932.26,2094055,1932254
7/3/2017,919.46,1694811,1926341
6/30/2017,929.68,2287662,2093494
6/29/2017,937.82,3206674,2184174
6/28/2017,961.01,2745568,2082924
6/27/2017,948.09,2443602,1991492
6/26/2017,972.09,1517912,1932060
6/23/2017,986.09,1563985,1922793
6/22/2017,976.62,1009476,1934226
6/21/2017,978.59,1161607,1954019
6/20/2017,968.99,1297287,1991519
6/19/2017,975.22,1468837,2006145
6/16/2017,958.62,2559207,2017317
6/15/2017,960.18,2427639,1976980
